y_true,y_pred,gross_return,net_return,gross_cum,net_cum
2,2,0.002782324096187949,0.0017823240961879492,0.06859701550183672,-0.3024029844981636
1,1,-0.0,-0.001,0.06859701550183672,-0.3034029844981636
1,2,-0.0006071822717785835,-0.0016071822717785835,0.06798983323005814,-0.3050101667699422
1,2,0.0000981452249106951,0.0000981452249106951,0.06808797845496883,-0.3049120215450315
1,0,0.0008482118137180805,-0.0011517881862819195,0.06893619026868691,-0.3060638097313134
0,2,-0.0011294505093246698,-0.00312945050932467,0.06780673975936224,-0.3091932602406381
2,0,-0.0021513320971280336,-0.004151332097128034,0.06565540766223421,-0.3133445923377661
1,0,0.0005832622409798205,0.0005832622409798205,0.06623866990321403,-0.3127613300967863
0,0,0.005445350892841816,0.005445350892841816,0.07168402079605585,-0.3073159792039445
2,2,0.003327418817207217,0.0013274188172072172,0.07501143961326306,-0.3059885603867373
2,2,0.0019620456732809544,0.0019620456732809544,0.07697348528654402,-0.3040265147134563
0,2,-0.0068611763417720795,-0.0068611763417720795,0.07011230894477194,-0.3108876910552284
1,2,-0.0005879683885723352,-0.0005879683885723352,0.0695243405561996,-0.31147565944380073
0,2,-0.007447508629411459,-0.007447508629411459,0.062076831926788145,-0.3189231680732122
0,2,-0.002329964656382799,-0.002329964656382799,0.059746867270405346,-0.321253132729595
1,2,0.00019703844736795872,0.00019703844736795872,0.059943905717773305,-0.32105609428222703
0,2,-0.004526909440755844,-0.004526909440755844,0.05541699627701746,-0.3255830037229829
0,2,-0.0021272392477840185,-0.0021272392477840185,0.05328975702923344,-0.3277102429707669
0,2,-0.0029136925004422665,-0.0029136925004422665,0.050376064528791176,-0.33062393547120916
1,2,-0.000826922885607928,-0.000826922885607928,0.04954914164318325,-0.3314508583568171
2,0,-0.005484367720782757,-0.007484367720782757,0.04406477392240049,-0.33893522607759985
0,0,0.0027467249892652035,0.0027467249892652035,0.046811498911665694,-0.33618850108833465
1,2,0.00041055824840441346,-0.0015894417515955866,0.04722205716007011,-0.33777794283993023
0,2,-0.0011028113076463342,-0.0011028113076463342,0.046119245852423774,-0.33888075414757657
0,2,-0.00356694171205163,-0.00356694171205163,0.042552304140372144,-0.3424476958596282
1,2,-0.0006492404500022531,-0.0006492404500022531,0.04190306369036989,-0.34309693630963045
0,2,-0.0040555959567427635,-0.0040555959567427635,0.03784746773362713,-0.3471525322663732
2,0,-0.0028113583102822304,-0.00481135831028223,0.0350361094233449,-0.35196389057665545
0,2,-0.0015332092298194766,-0.0035332092298194766,0.03350290019352542,-0.3554970998064749
2,2,0.004720956087112427,0.004720956087112427,0.03822385628063785,-0.3507761437193625
2,2,0.0036948921624571085,0.0036948921624571085,0.041918748443094955,-0.3470812515569054
0,1,-0.0,-0.001,0.041918748443094955,-0.3480812515569054
2,2,0.011025373823940754,0.010025373823940753,0.05294412226703571,-0.33805587773296464
0,2,-0.00226844591088593,-0.00226844591088593,0.05067567635614978,-0.34032432364385057
0,2,-0.002971004694700241,-0.002971004694700241,0.04770467166144954,-0.3432953283385508
0,2,-0.005191882606595755,-0.005191882606595755,0.04251278905485378,-0.34848721094514656
0,2,-0.005108903162181377,-0.005108903162181377,0.037403885892672406,-0.35359611410732794
0,2,-0.0044747162610292435,-0.0044747162610292435,0.03292916963164316,-0.3580708303683572
2,2,0.005477052181959152,0.005477052181959152,0.038406221813602315,-0.35259377818639803
1,1,-0.0,-0.001,0.038406221813602315,-0.35359377818639803
0,2,-0.006616414058953524,-0.007616414058953524,0.03178980775464879,-0.36121019224535156
1,2,0.0013856274308636785,0.0013856274308636785,0.03317543518551247,-0.3598245648144879
2,2,0.004623448941856623,0.004623448941856623,0.03779888412736909,-0.35520111587263126
1,1,-0.0,-0.001,0.03779888412736909,-0.35620111587263126
1,1,0.0,0.0,0.03779888412736909,-0.35620111587263126
2,1,0.0,0.0,0.03779888412736909,-0.35620111587263126
1,1,0.0,0.0,0.03779888412736909,-0.35620111587263126
1,1,-0.0,-0.0,0.03779888412736909,-0.35620111587263126
0,1,-0.0,-0.0,0.03779888412736909,-0.35620111587263126
2,2,0.0025003489572554827,0.0015003489572554827,0.040299233084624575,-0.3547007669153758
0,1,-0.0,-0.001,0.040299233084624575,-0.3557007669153758
1,2,0.00007643837307114154,-0.0009235616269288585,0.040375671457695717,-0.35662432854230464
1,1,-0.0,-0.001,0.040375671457695717,-0.35762432854230464
2,2,0.002078227698802948,0.001078227698802948,0.042453899156498665,-0.3565461008435017
0,2,-0.001469699083827436,-0.001469699083827436,0.04098420007267123,-0.3580157999273291
0,1,-0.0,-0.001,0.04098420007267123,-0.3590157999273291
0,2,-0.0031599916983395815,-0.0041599916983395815,0.03782420837433165,-0.3631757916256687
0,2,-0.0022942323703318834,-0.0022942323703318834,0.035529976003999764,-0.3654700239960006
2,2,0.0031811960507184267,0.0031811960507184267,0.03871117205471819,-0.36228882794528217
0,2,-0.0042157550342381,-0.0042157550342381,0.03449541702048009,-0.36650458297952027
0,2,-0.0035225723404437304,-0.0035225723404437304,0.03097284468003636,-0.370027155319964
0,2,-0.0008748778491280973,-0.0008748778491280973,0.030097966830908263,-0.3709020331690921
2,2,0.004893849138170481,0.004893849138170481,0.03499181596907874,-0.3660081840309216
1,0,-0.0007030689739622176,-0.0027030689739622176,0.034288746995116526,-0.36871125300488383
1,2,0.000024986547941807657,-0.0019750134520581924,0.03431373354305833,-0.370686266456942
0,2,-0.00280193705111742,-0.00280193705111742,0.03151179649194091,-0.37348820350805945
2,2,0.0036335797049105167,0.0036335797049105167,0.03514537619685143,-0.36985462380314893
2,2,0.0013443096540868282,0.0013443096540868282,0.03648968585093826,-0.3685103141490621
2,2,0.0036146887578070164,0.0036146887578070164,0.040104374608745275,-0.3648956253912551
1,0,-0.0007627626182511449,-0.002762762618251145,0.03934161199049413,-0.36765838800950623
0,1,-0.0,-0.001,0.03934161199049413,-0.36865838800950623
2,2,0.0013220489490777254,0.0003220489490777254,0.040663660939571855,-0.3683363390604285
1,2,-0.0005210014642216265,-0.0005210014642216265,0.04014265947535023,-0.36885734052465013
2,1,0.0,-0.001,0.04014265947535023,-0.36985734052465014
1,0,0.00007036307215457782,-0.0009296369278454222,0.040213022547504806,-0.37078697745249556
1,1,-0.0,-0.001,0.040213022547504806,-0.37178697745249556
2,1,0.0,0.0,0.040213022547504806,-0.37178697745249556
1,0,0.0003320130053907633,-0.0006679869946092367,0.04054503555289557,-0.3724549644471048
2,2,0.001297306502237916,-0.000702693497762084,0.041842342055133486,-0.3731576579448669
1,0,0.0006228586426004767,-0.0013771413573995233,0.04246520069773396,-0.3745347993022664
0,2,-0.0012885363539680839,-0.003288536353968084,0.04117666434376588,-0.3778233356562345
2,2,0.0014645799528807402,0.0014645799528807402,0.04264124429664662,-0.37635875570335375
1,0,-0.0003167302638757974,-0.0023167302638757974,0.04232451403277082,-0.37867548596722955
2,0,-0.0010719269048422575,-0.0010719269048422575,0.041252587127928564,-0.3797474128720718
2,0,-0.0023018172942101955,-0.0023018172942101955,0.03895076983371837,-0.382049230166282
0,0,0.0005877733929082751,0.0005877733929082751,0.03953854322662664,-0.38146145677337373
2,2,0.0009668748825788498,-0.0010331251174211502,0.04050541810920549,-0.3824945818907949
1,2,0.00010224625293631107,0.00010224625293631107,0.040607664362141804,-0.38239233563785857
0,2,-0.0009673007880337536,-0.0009673007880337536,0.03964036357410805,-0.3833596364258923
0,0,0.001015430549159646,-0.000984569450840354,0.0406557941232677,-0.3843442058767327
2,2,0.0060327015817165375,0.0040327015817165374,0.046688495704984234,-0.38031150429501615
0,0,0.0019855229184031487,-0.00001447708159685139,0.04867401862338738,-0.380325981376613
2,2,0.0010976606281474233,-0.0009023393718525768,0.049771679251534806,-0.3812283207484656
0,2,-0.001981876790523529,-0.001981876790523529,0.04778980246101128,-0.3832101975389891
0,2,-0.0016340392176061869,-0.0016340392176061869,0.04615576324340509,-0.3848442367565953
1,2,0.00006740252865711227,0.00006740252865711227,0.0462231657720622,-0.3847768342279382
1,2,0.00028407227364368737,0.00028407227364368737,0.04650723804570589,-0.3844927619542945
2,2,0.002001164248213172,0.002001164248213172,0.04850840229391906,-0.3824915977060813
0,0,0.0009312423062510788,-0.0010687576937489212,0.04943964460017014,-0.38356035539983024
0,2,-0.0019253548234701157,-0.003925354823470116,0.047514289776700025,-0.38748571022330036
0,2,-0.0006482696044258773,-0.0006482696044258773,0.04686602017227415,-0.38813397982772624
2,2,0.00210942467674613,0.00210942467674613,0.04897544484902028,-0.3860245551509801
1,0,0.0004257058026269078,-0.0015742941973730922,0.049401150651647185,-0.3875988493483532
2,2,0.00409421231597662,0.0020942123159766197,0.053495362967623805,-0.3855046370323766
0,0,0.0015423429431393743,-0.0004576570568606258,0.05503770591076318,-0.3859622940892372
2,2,0.0007773037650622427,-0.0012226962349377573,0.05581500967582542,-0.38718499032417497
2,2,0.0041281613521277905,0.0041281613521277905,0.05994317102795321,-0.3830568289720472
0,0,0.0009335585054941475,-0.0010664414945058525,0.06087672953344736,-0.38412327046655304
0,2,-0.0020488291047513485,-0.0040488291047513485,0.05882790042869601,-0.3881720995713044
0,2,-0.001567195518873632,-0.001567195518873632,0.05726070490982238,-0.389739295090178
1,2,0.0002991424989886582,0.0002991424989886582,0.05755984740881104,-0.38944015259118936
2,2,0.002602002350613475,0.002602002350613475,0.06016184975942451,-0.3868381502405759
2,0,-0.0018641978967934847,-0.0038641978967934847,0.05829765186263103,-0.39070234813736937
0,0,0.0023513243068009615,0.0023513243068009615,0.06064897616943199,-0.3883510238305684
0,2,-0.0014618472196161747,-0.0034618472196161747,0.059187128949815815,-0.3918128710501846
0,2,-0.0015579606406390667,-0.0015579606406390667,0.05762916830917675,-0.39337083169082365
1,2,0.00009728568693390116,0.00009728568693390116,0.05772645399611065,-0.39327354600388975
0,2,-0.004039029125124216,-0.004039029125124216,0.05368742487098643,-0.39731257512901397
2,2,0.0007105145487003028,0.0007105145487003028,0.054397939419686736,-0.39660206058031366
1,2,0.0005939389811828732,0.0005939389811828732,0.05499187840086961,-0.3960081215991308
0,2,-0.0019892859272658825,-0.0019892859272658825,0.05300259247360373,-0.3979974075263967
0,2,-0.001831528265029192,-0.001831528265029192,0.051171064208574535,-0.39982893579142587
2,2,0.0027284917887300253,0.0027284917887300253,0.05389955599730456,-0.39710044400269584
2,2,0.003613223321735859,0.003613223321735859,0.05751277931904042,-0.39348722068096
2,0,-0.0012765753781422973,-0.0032765753781422973,0.05623620394089812,-0.3967637960591023
1,2,-0.00012365657312329859,-0.0021236565731232986,0.05611254736777482,-0.3988874526322256
0,2,-0.007778521627187729,-0.007778521627187729,0.048334025740587094,-0.4066659742594133
2,2,0.0038900047075003386,0.0038900047075003386,0.05222403044808743,-0.40277596955191297
0,2,-0.011822480708360672,-0.011822480708360672,0.04040154973972676,-0.41459845026027364
1,2,-0.0009126830846071243,-0.0009126830846071243,0.03948886665511964,-0.41551113334488077
2,2,0.0021381662227213383,0.0021381662227213383,0.041627032877840975,-0.41337296712215943
2,0,-0.0040939017198979855,-0.0060939017198979855,0.03753313115794299,-0.4194668688420574
1,2,0.000041357816371601075,-0.001958642183628399,0.03757448897431459,-0.4214255110256858
1,0,0.0002480845432728529,-0.0017519154567271471,0.03782257351758744,-0.42317742648241297
1,2,0.0006527728983201087,-0.0013472271016798914,0.03847534641590755,-0.42452465358409286
1,2,-0.0007407041266560555,-0.0007407041266560555,0.0377346422892515,-0.4252653577107489
2,2,0.0031174912583082914,0.0031174912583082914,0.04085213354755979,-0.4221478664524406
2,2,0.0014774807495996356,0.0014774807495996356,0.042329614297159424,-0.420670385702841
0,2,-0.0021933310199528933,-0.0021933310199528933,0.04013628327720653,-0.4228637167227939
1,2,-0.0005137441330589354,-0.0005137441330589354,0.039622539144147595,-0.4233774608558528
0,2,-0.0017409970751032233,-0.0017409970751032233,0.03788154206904437,-0.42511845793095604
1,2,-0.0009972123662009835,-0.0009972123662009835,0.03688432970284339,-0.426115670297157
1,2,-0.0007117326022125781,-0.0007117326022125781,0.03617259710063081,-0.4268274028993696
2,2,0.006316997576504946,0.006316997576504946,0.042489594677135756,-0.42051040532286466
1,0,0.0005527685862034559,-0.0014472314137965441,0.04304236326333921,-0.4219576367366612
2,0,-0.0012524921912699938,-0.0012524921912699938,0.04178987107206922,-0.4232101289279312
0,0,0.002451528562232852,0.002451528562232852,0.04424139963430207,-0.42075860036569834
2,2,0.0012710853479802608,-0.0007289146520197392,0.04551248498228233,-0.4214875150177181
1,2,-0.00022747159528080374,-0.00022747159528080374,0.04528501338700153,-0.4217149866129989
2,2,0.0013972342712804675,0.0013972342712804675,0.046682247658281995,-0.4203177523417184
0,2,-0.002738483715802431,-0.002738483715802431,0.04394376394247956,-0.42305623605752085
2,2,0.0031183576211333275,0.0031183576211333275,0.04706212156361289,-0.4199378784363875
2,0,-0.008000371977686882,-0.010000371977686882,0.03906174958592601,-0.4299382504140744
2,0,-0.0019593085162341595,-0.0019593085162341595,0.03710244106969185,-0.43189755893030857
0,0,0.002440985292196274,0.002440985292196274,0.03954342636188812,-0.4294565736381123
2,2,0.0031869777012616396,0.0011869777012616396,0.04273040406314976,-0.42826959593685066
1,0,0.000664982944726944,-0.001335017055273056,0.04339538700787671,-0.4296046129921237
0,0,0.0014151877257972956,0.0014151877257972956,0.044810574733674,-0.4281894252663264
0,2,-0.0018614400178194046,-0.0038614400178194046,0.0429491347158546,-0.4320508652841458
1,2,0.00002729314292082563,0.00002729314292082563,0.04297642785877542,-0.432023572141225
1,2,0.0005030513275414705,0.0005030513275414705,0.043479479186316894,-0.43152052081368353
0,0,0.0009943549521267414,-0.0010056450478732586,0.044473834138443635,-0.4325261658615568
0,2,-0.0008841022499836981,-0.002884102249983698,0.04358973188845994,-0.4354102681115405
0,2,-0.0011076659429818392,-0.0011076659429818392,0.0424820659454781,-0.4365179340545223
0,2,-0.0017283490160480142,-0.0017283490160480142,0.040753716929430084,-0.43824628307057034
1,2,-0.00016804059850983322,-0.00016804059850983322,0.04058567633092025,-0.4384143236690802
0,2,-0.001716503407806158,-0.001716503407806158,0.03886917292311409,-0.44013082707688633
2,2,0.0019146574195474386,0.0019146574195474386,0.04078383034266153,-0.4382161696573389
1,2,0.0007091916049830616,0.0007091916049830616,0.04149302194764459,-0.43750697805235583
2,2,0.001202765153720975,0.001202765153720975,0.04269578710136557,-0.43630421289863486
2,0,-0.001399428118020296,-0.003399428118020296,0.04129635898334527,-0.43970364101665516
2,0,-0.000986474915407598,-0.000986474915407598,0.040309884067937674,-0.44069011593206275
2,0,-0.01110623124986887,-0.01110623124986887,0.029203652818068804,-0.4517963471819316
2,0,-0.0014799024211242795,-0.0014799024211242795,0.027723750396944524,-0.4532762496030559
0,0,0.0011122775031253695,0.0011122775031253695,0.028836027900069894,-0.45216397209993053
2,0,-0.0021456473041325808,-0.0021456473041325808,0.026690380595937313,-0.4543096194040631
0,0,0.002376277931034565,0.002376277931034565,0.029066658526971878,-0.45193334147302855
2,2,0.0028032271657139063,0.0008032271657139062,0.031869885692685784,-0.45113011430731464
0,0,0.0036966924089938402,0.0016966924089938402,0.035566578101679625,-0.4494334218983208
2,2,0.00216779881156981,0.00016779881156980987,0.037734376913249434,-0.449265623086751
1,2,0.00042484619189053774,0.00042484619189053774,0.03815922310513997,-0.44884077689486046
2,0,-0.0076995366252958775,-0.009699536625295877,0.030459686479844095,-0.45854031352015634
0,0,0.0023848037235438824,0.0023848037235438824,0.03284449020338798,-0.45615550979661246
1,0,0.000652274233289063,0.000652274233289063,0.03349676443667704,-0.4555032355633234
2,2,0.003822130151093006,0.001822130151093006,0.037318894587770046,-0.4536811054122304
1,0,0.0006996665615588427,-0.0013003334384411574,0.03801856114932889,-0.45498143885067155
0,0,0.0017712658736854792,0.0017712658736854792,0.03978982702301437,-0.45321017297698607
0,2,-0.003212444018572569,-0.005212444018572569,0.0365773830044418,-0.45842261699555864
0,0,0.001609843224287033,-0.00039015677571296696,0.03818722622872883,-0.4588127737712716
1,2,0.00032000019564293325,-0.0016799998043570668,0.038507226424371765,-0.4604927735756287
1,2,0.00010844269854715094,0.00010844269854715094,0.038615669122918916,-0.4603843308770815
0,2,-0.0018808252643793821,-0.0018808252643793821,0.036734843858539534,-0.4622651561414609
2,2,0.001795168500393629,0.001795168500393629,0.03853001235893316,-0.4604699876410673
1,1,0.0,-0.001,0.03853001235893316,-0.4614699876410673
0,1,-0.0,-0.0,0.03853001235893316,-0.4614699876410673
1,1,0.0,0.0,0.03853001235893316,-0.4614699876410673
0,2,-0.00120722281280905,-0.00220722281280905,0.03732278954612411,-0.46367721045387633
2,2,0.0029740091413259506,0.0029740091413259506,0.040296798687450064,-0.4607032013125504
0,1,-0.0,-0.001,0.040296798687450064,-0.4617032013125504
2,2,0.0035771846305578947,0.0025771846305578947,0.04387398331800796,-0.4591260166819925
0,0,0.0036540112923830748,0.0016540112923830747,0.04752799461039103,-0.4574720053896094
0,2,-0.0024395452346652746,-0.004439545234665275,0.04508844937572576,-0.4619115506242747
1,2,-0.00012099758896511048,-0.00012099758896511048,0.04496745178676065,-0.4620325482132398
2,2,0.004424434155225754,0.004424434155225754,0.0493918859419864,-0.45760811405801405
0,0,0.0018084379844367504,-0.00019156201556324963,0.05120032392642315,-0.4577996760735773
1,2,-0.00038274077815003693,-0.002382740778150037,0.050817583148273116,-0.46018241685172734
2,2,0.0037293811328709126,0.0037293811328709126,0.05454696428114403,-0.4564530357188564
1,2,0.00036712008295580745,0.00036712008295580745,0.054914084364099836,-0.4560859156359006
1,2,-0.0003638691268861294,-0.0003638691268861294,0.054550215237213706,-0.45644978476278675
0,2,-0.00183384760748595,-0.00183384760748595,0.052716367629727756,-0.4582836323702727
0,2,-0.0007608653395436704,-0.0007608653395436704,0.051955502290184086,-0.45904449770981637
1,2,-0.00019506817625369877,-0.00019506817625369877,0.05176043411393039,-0.45923956588607007
0,2,-0.001367230899631977,-0.001367230899631977,0.05039320321429841,-0.46060679678570204
1,2,-0.00017174423555843532,-0.00017174423555843532,0.050221458978739975,-0.4607785410212605
1,2,0.00043596141040325165,0.00043596141040325165,0.050657420389143226,-0.4603425796108572
2,2,0.0026115276850759983,0.0026115276850759983,0.053268948074219225,-0.45773105192578123
0,2,-0.000758215959649533,-0.000758215959649533,0.05251073211456969,-0.45848926788543076
2,2,0.000901944818906486,0.000901944818906486,0.05341267693347618,-0.4575873230665243
2,2,0.0029986852314323187,0.0029986852314323187,0.056411362164908496,-0.45458863783509196
2,0,-0.0034457817673683167,-0.005445781767368317,0.05296558039754018,-0.4600344196024603
0,0,0.0007381615578196943,0.0007381615578196943,0.053703741955359874,-0.4592962580446406
0,2,-0.0026790143456310034,-0.004679014345631003,0.05102472760972887,-0.4639752723902716
1,2,0.00005669722304446623,0.00005669722304446623,0.05108142483277334,-0.4639185751672271
0,2,-0.0012672323500737548,-0.0012672323500737548,0.04981419248269958,-0.4651858075173009
1,2,0.00003889866638928652,0.00003889866638928652,0.04985309114908887,-0.4651469088509116
0,2,-0.0006875752005726099,-0.0006875752005726099,0.04916551594851626,-0.4658344840514842
0,2,-0.0020892273169010878,-0.0020892273169010878,0.04707628863161517,-0.4679237113683853
1,2,0.00018609735707286745,0.00018609735707286745,0.04726238598868804,-0.4677376140113124
1,2,-0.0003026937192771584,-0.0003026937192771584,0.04695969226941088,-0.4680403077305896
0,2,-0.0008510507177561522,-0.0008510507177561522,0.04610864155165473,-0.46889135844834573
2,2,0.002077717799693346,0.002077717799693346,0.048186359351348074,-0.4668136406486524
0,2,-0.002177263144403696,-0.002177263144403696,0.04600909620694438,-0.4689909037930561
1,2,0.00015051547961775213,0.00015051547961775213,0.04615961168656213,-0.4688403883134383
0,2,-0.0006813620566390455,-0.0006813620566390455,0.045478249629923084,-0.4695217503700774
2,2,0.0024631707929074764,0.0024631707929074764,0.04794142042283056,-0.4670585795771699
0,0,0.001483333297073841,-0.000516666702926159,0.0494247537199044,-0.46757524628009606
2,2,0.006341087631881237,0.004341087631881237,0.05576584135178564,-0.4632341586482148
2,0,-0.010024849325418472,-0.012024849325418472,0.04574099202636717,-0.4752590079736333
1,0,0.0001227923494298011,0.0001227923494298011,0.04586378437579697,-0.4751362156242035
0,2,-0.003724260488525033,-0.005724260488525033,0.042139523887271935,-0.48086047611272853
1,2,0.0002476714726071805,0.0002476714726071805,0.042387195359879115,-0.48061280464012135
0,2,-0.002254852093756199,-0.002254852093756199,0.040132343266122916,-0.48286765673387755
2,2,0.004239850677549839,0.004239850677549839,0.044372193943672755,-0.4786278060563277
1,0,0.00013330407091416419,-0.0018666959290858359,0.04450549801458692,-0.48049450198541355
0,2,-0.0023111721966415644,-0.004311172196641564,0.042194325817945355,-0.4848056741820551
2,2,0.002628131303936243,0.002628131303936243,0.0448224571218816,-0.48217754287811887
2,2,0.0015488641802221537,0.0015488641802221537,0.04637132130210375,-0.4806286786978967
1,0,0.0005232818075455725,-0.0014767181924544275,0.046894603109649324,-0.48210539689035115
2,2,0.0027568084187805653,0.0007568084187805652,0.04965141152842989,-0.4813485884715706
1,0,-0.0003030379593838006,-0.0023030379593838007,0.04934837356904609,-0.4836516264309544
0,2,-0.001206467510201037,-0.003206467510201037,0.04814190605884505,-0.4868580939411554
0,2,-0.0012767714215442538,-0.0012767714215442538,0.0468651346373008,-0.4881348653626997
1,2,0.0002842146495822817,0.0002842146495822817,0.04714934928688308,-0.4878506507131174
1,2,0.0009195797028951347,0.0009195797028951347,0.048068928989778215,-0.48693107101022226
0,2,-0.0028686916921287775,-0.0028686916921287775,0.04520023729764944,-0.48979976270235104
2,2,0.003322141943499446,0.003322141943499446,0.04852237924114888,-0.4864776207588516
2,0,-0.0030951849184930325,-0.0050951849184930325,0.04542719432265585,-0.4915728056773446
2,0,-0.0017542662099003792,-0.0017542662099003792,0.04367292811275547,-0.493327071887245
0,0,0.0014064237475395203,0.0014064237475395203,0.04507935186029499,-0.4919206481397055
2,2,0.007207043468952179,0.005207043468952179,0.05228639532924717,-0.4867136046707533
2,0,-0.015612396411597729,-0.01761239641159773,0.03667399891764944,-0.504326001082351
1,0,0.0012069541262462735,0.0012069541262462735,0.037880953043895715,-0.5031190469561048
2,2,0.0028793872334063053,0.0008793872334063053,0.04076034027730202,-0.5022396597226985
1,0,0.0001692476071184501,-0.00183075239288155,0.04092958788442047,-0.50407041211558
2,0,-0.0019748739432543516,-0.0019748739432543516,0.03895471394116612,-0.5060452860588344
0,0,0.006262216717004776,0.006262216717004776,0.045216930658170895,-0.4997830693418296
1,2,0.001167520647868514,-0.000832479352131486,0.04638445130603941,-0.5006155486939611
0,2,-0.0019692429341375828,-0.0019692429341375828,0.044415208371901826,-0.5025847916280987
0,2,-0.0021012716460973024,-0.0021012716460973024,0.042313936725804524,-0.504686063274196
0,2,-0.005156655330210924,-0.005156655330210924,0.0371572813955936,-0.5098427186044069
0,2,-0.007642168551683426,-0.007642168551683426,0.029515112843910174,-0.5174848871560903
2,2,0.003056913148611784,0.003056913148611784,0.03257202599252196,-0.5144279740074785
2,1,0.0,-0.001,0.03257202599252196,-0.5154279740074785
1,1,0.0,0.0,0.03257202599252196,-0.5154279740074785
0,1,-0.0,-0.0,0.03257202599252196,-0.5154279740074785
0,1,-0.0,-0.0,0.03257202599252196,-0.5154279740074785
2,2,0.0022895943839102983,0.0012895943839102983,0.034861620376432256,-0.5141383796235682
0,1,-0.0,-0.001,0.034861620376432256,-0.5151383796235682
0,1,-0.0,-0.0,0.034861620376432256,-0.5151383796235682
1,1,-0.0,-0.0,0.034861620376432256,-0.5151383796235682
1,2,0.0014675954589620233,0.00046759545896202324,0.03632921583539428,-0.5146707841646062
0,1,-0.0,-0.001,0.03632921583539428,-0.5156707841646062
2,2,0.0022160857915878296,0.0012160857915878296,0.03854530162698211,-0.5144546983730184
1,1,0.0,-0.001,0.03854530162698211,-0.5154546983730184
1,2,0.0006472259992733598,-0.00035277400072664025,0.03919252762625547,-0.515807472373745
0,2,-0.0016512844013050199,-0.0016512844013050199,0.03754124322495045,-0.51745875677505
2,2,0.001767527312040329,0.001767527312040329,0.03930877053699078,-0.5156912294630097
0,2,-0.0020848477724939585,-0.0020848477724939585,0.03722392276449682,-0.5177760772355037
1,2,0.0001681393914623186,0.0001681393914623186,0.03739206215595914,-0.5176079378440414
2,2,0.0012340920511633158,0.0012340920511633158,0.038626154207122454,-0.516373845792878
0,0,0.0014467536238953471,-0.0005532463761046529,0.0400729078310178,-0.5169270921689827
0,2,-0.0034256395883858204,-0.00542563958838582,0.03664726824263198,-0.5223527317573685
1,2,0.0003513492119964212,0.0003513492119964212,0.0369986174546284,-0.5220013825453721
1,2,0.0006096073775552213,0.0006096073775552213,0.03760822483218362,-0.5213917751678169
2,2,0.006244603544473648,0.006244603544473648,0.04385282837665727,-0.5151471716233432
0,0,0.003505160566419363,0.001505160566419363,0.047357988943076634,-0.5136420110569239
2,2,0.004950143862515688,0.002950143862515688,0.05230813280559232,-0.5106918671944082
2,0,-0.0041432129219174385,-0.0061432129219174385,0.048164919883674884,-0.5168350801163256
0,0,0.0023816621396690607,0.0023816621396690607,0.050546582023343944,-0.5144534179766566
0,2,-0.0031618447974324226,-0.005161844797432423,0.04738473722591152,-0.519615262774089
1,2,0.0006278736400417984,0.0006278736400417984,0.04801261086595332,-0.5189873891340472
2,2,0.002680808072909713,0.002680808072909713,0.05069341893886303,-0.5163065810611375
2,2,0.004392867907881737,0.004392867907881737,0.05508628684674477,-0.5119137131532557
0,0,0.0024052110966295004,0.00040521109662950035,0.05749149794337427,-0.5115085020566262
2,2,0.001638560788705945,-0.000361439211294055,0.059130058732080215,-0.5118699412679203
1,2,0.00028380652656778693,0.00028380652656778693,0.059413865258648,-0.5115861347413525
0,0,0.0035096537321805954,0.0015096537321805954,0.0629235189908286,-0.5100764810091719
0,2,-0.0019626107532531023,-0.003962610753253102,0.060960908237575495,-0.514039091762425
1,2,0.0005932363565079868,0.0005932363565079868,0.06155414459408348,-0.513445855405917
1,2,-0.0005636080168187618,-0.0005636080168187618,0.06099053657726472,-0.5140094634227358
0,2,-0.0012310681631788611,-0.0012310681631788611,0.05975946841408586,-0.5152405315859147
0,0,0.0022173975594341755,0.00021739755943417545,0.061976865973520034,-0.5150231340264805
2,2,0.002845682902261615,0.0008456829022616148,0.06482254887578165,-0.5141774511242189
2,2,0.001425915164873004,0.001425915164873004,0.06624846404065465,-0.5127515359593459
2,1,0.0,-0.001,0.06624846404065465,-0.5137515359593459
1,0,-0.0005956849781796336,-0.0015956849781796336,0.06565277906247502,-0.5153472209375255
2,0,-0.0031584482640028,-0.0031584482640028,0.06249433079847222,-0.5185056692015283
1,0,-0.0006173402653075755,-0.0006173402653075755,0.061876990533164644,-0.5191230094668359
0,0,0.002463752403855324,0.002463752403855324,0.06434074293701997,-0.5166592570629805
2,2,0.012347203679382801,0.010347203679382801,0.07668794661640277,-0.5063120533835977
0,0,0.00723026879131794,0.00523026879131794,0.08391821540772071,-0.5010817845922798
1,2,0.00024721751105971634,-0.0017527824889402837,0.08416543291878043,-0.5028345670812201
2,2,0.004135889932513237,0.004135889932513237,0.08830132285129366,-0.49869867714870686
2,2,0.0033009545877575874,0.0033009545877575874,0.09160227743905125,-0.49539772256094927
0,0,0.0015118556329980493,-0.0004881443670019508,0.0931141330720493,-0.4958858669279512
2,2,0.009043310768902302,0.007043310768902302,0.1021574438409516,-0.4888425561590489
1,0,-0.0013010476250201464,-0.0033010476250201464,0.10085639621593145,-0.4921436037840691
0,0,0.0027934734243899584,0.0027934734243899584,0.10364986964032141,-0.4893501303596791
2,0,-0.003200375009328127,-0.003200375009328127,0.10044949463099329,-0.49255050536900724
2,0,-0.002862012479454279,-0.002862012479454279,0.097587482151539,-0.4954125178484615
